Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6011249,Stranger to History: A Son's Journey through Islamic Lands,Aatish Taseer,"Taseer, Aatish",,1847670717,9781847670717,5,3.65,Canongate Books,Hardcover,336,2009,2007,01/01/2016,13/09/2012,favorites,favorites (#8),read,,,,,,,1,,,unspecified,,
94786,Contact,Carl Sagan,"Sagan, Carl",,0671004107,9780671004101,5,4.09,Pocket Books,Paperback,434,1997,1985,01/01/2016,07/11/2011,,,read,,,,,,,1,,,unspecified,,
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,055358202X,9780553582024,0,4.08,Bantam Books,Mass Market Paperback,1061,2011,2005,,07/11/2011,to-read,to-read (#55),to-read,,,,,,,0,,,,,
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,,,0,4.29,Bantam,Kindle Edition,1125,2011,2011,,07/11/2011,to-read,to-read (#56),to-read,,,,,,,0,,,,,
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,055357342X,9780553573428,0,4.54,Bantam,Mass Market Paperback,1177,2003,2000,,07/11/2011,to-read,to-read (#54),to-read,,,,,,,0,,,,,
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,0553381695,9780553381696,0,4.4,Bantam,Paperback,761,2002,1998,,07/11/2011,to-read,to-read (#58),to-read,,,,,,,0,,,,,
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,0553588486,9780553588484,0,4.44,Bantam,Mass Market Paperback,835,2005,1996,,07/11/2011,,,read,,,,,,,1,,,unspecified,,
10552338,Reamde,Neal Stephenson,"Stephenson, Neal",,0061977969,9780061977961,0,3.95,William Morrow,Hardcover,1044,2011,2011,,20/06/2011,to-read,to-read (#53),to-read,,,,,,,0,,,,,
9470237,The Mongoliad,Neal Stephenson,"Stephenson, Neal",Greg Bear,,,0,3.47,Subutai,ebook,,2010,2012,,20/06/2011,to-read,to-read (#52),to-read,,,,,,,0,,,,,
2017,"Solomon's Gold (The Baroque Cycle, Vol. 3, Book 1)",Neal Stephenson,"Stephenson, Neal",,0060895284,9780060895280,0,4.3,HarperTorch,Paperback,448,2006,2004,,20/06/2011,to-read,to-read (#51),to-read,,,,,,,0,,,,,
227968,"Currency (The Baroque Cycle, Vol. 3, Book 2)",Neal Stephenson,"Stephenson, Neal",,0060895357,9780060895358,0,4.39,Hartorch,Paperback,,2006,2003,,20/06/2011,to-read,to-read (#50),to-read,,,,,,,0,,,,,
1745057,"The Confusion, Part II (The Baroque Cycle, Vol. 2, Book 2)",Neal Stephenson,"Stephenson, Neal",,0060833238,9780060833237,0,4.4,HarperTorch,Paperback,,2006,2012,,20/06/2011,to-read,to-read (#49),to-read,,,,,,,0,,,,,
459504,"The System of the World (The Baroque Cycle, Vol. 3, Book 3) ",Neal Stephenson,"Stephenson, Neal",,0060895535,9780060895532,0,4.43,,,,,,,20/06/2011,to-read,to-read (#48),to-read,,,,,,,0,,,,,
227967,"The Confusion, Part I (The Baroque Cycle, Vol. 2, Book 1)",Neal Stephenson,"Stephenson, Neal",,006083322X,9780060833220,0,4.43,HarperTorch,Paperback,,2006,,,20/06/2011,to-read,to-read (#47),to-read,,,,,,,0,,,,,
829,"Odalisque (The Baroque Cycle, Vol. 1, Book 3)",Neal Stephenson,"Stephenson, Neal",,0060833181,9780060833183,0,4.17,HarperTorch,Paperback,464,2006,2005,,20/06/2011,to-read,to-read (#46),to-read,,,,,,,0,,,,,
45277,"Quicksilver (The Baroque Cycle, Vol. 1, Book 1)",Neal Stephenson,"Stephenson, Neal",,0060833165,9780060833169,0,4.13,HarperTorch,Paperback,456,2006,,,20/06/2011,to-read,to-read (#45),to-read,,,,,,,0,,,,,
826,The Big U,Neal Stephenson,"Stephenson, Neal",,0380816032,9780380816033,0,3.23,William Morrow Paperbacks,Paperback,308,2001,1984,,20/06/2011,to-read,to-read (#44),to-read,,,,,,,0,,,,,
18937,In the Beginning...Was the Command Line,Neal Stephenson,"Stephenson, Neal",,0380815931,9780380815937,5,3.79,William Morrow Paperbacks,Paperback,151,1999,1999,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
825,Zodiac,Neal Stephenson,"Stephenson, Neal",,0553573861,9780553573862,0,3.69,Spectra,Mass Market Paperback,308,1995,1988,,20/06/2011,to-read,to-read (#43),to-read,,,,,,,0,,,,,
116257,"The System of the World (The Baroque Cycle, #3)",Neal Stephenson,"Stephenson, Neal",,0060750863,9780060750862,0,4.3,William Morrow Paperbacks,Paperback,908,2005,2004,,20/06/2011,to-read,to-read (#42),to-read,,,,,,,0,,,,,
822,"The Confusion (The Baroque Cycle, #2)",Neal Stephenson,"Stephenson, Neal",,0060733357,9780060733353,0,4.23,William Morrow Paperbacks,Paperback,815,2005,2004,,20/06/2011,to-read,to-read (#41),to-read,,,,,,,0,,,,,
823,"Quicksilver (The Baroque Cycle, #1)",Neal Stephenson,"Stephenson, Neal",,0060593083,9780060593087,0,3.91,Harper Perennial,Paperback,927,2004,2003,,20/06/2011,to-read,to-read (#40),to-read,,,,,,,0,,,,,
2845024,Anathem,Neal Stephenson,"Stephenson, Neal",,0061474096,9780061474095,0,4.18,William Morrow & Company,Hardcover,937,2008,2008,,20/06/2011,to-read,to-read (#39),to-read,,,,,,,0,,,,,
827,"The Diamond Age: or, A Young Lady's Illustrated Primer",Neal Stephenson,"Stephenson, Neal",,0553380966,9780553380965,0,4.19,Spectra,Paperback,499,2000,1995,,20/06/2011,to-read,to-read (#38),to-read,,,,,,,0,,,,,
816,Cryptonomicon,Neal Stephenson,"Stephenson, Neal",,0060512806,9780060512804,5,4.25,Avon,Paperback,1139,2002,1999,01/01/2016,20/06/2011,,,read,,,,,,,0,,,,,
830,Snow Crash,Neal Stephenson,"Stephenson, Neal",,0553380958,9780553380958,0,4.01,Bantam Books,Paperback,470,2000,1992,,20/06/2011,to-read,to-read (#37),to-read,,,,,,,0,,,,,
313998,Johnny Mnemonic,William Gibson,"Gibson, William",Terry Bisson,000224618X,9780002246187,0,3.75,HarperCollins,Hardcover,160,1996,1981,,20/06/2011,to-read,to-read (#36),to-read,,,,,,,0,,,,,
7745031,"Zero History (Blue Ant, #3)",William Gibson,"Gibson, William",,0399156828,9780399156823,0,3.93,G.P. Putnam's Sons,Hardcover,404,2010,2010,,20/06/2011,to-read,to-read (#35),to-read,,,,,,,0,,,,,
337116,The Difference Engine ,William Gibson,"Gibson, William",Bruce Sterling,055329461X,9780553294613,0,3.4,Spectra Books,Paperback,429,1992,1990,,20/06/2011,to-read,to-read (#34),to-read,,,,,,,0,,,,,
22321,"All Tomorrow's Parties (Bridge, #3)",William Gibson,"Gibson, William",,0425190447,9780425190449,0,3.87,Berkley,Paperback,339,2003,1999,,20/06/2011,to-read,to-read (#33),to-read,,,,,,,0,,,,,
22326,"Virtual Light (Bridge, #1)",William Gibson,"Gibson, William",,0140157727,9780140157727,0,3.83,Penguin Books Ltd,Paperback,304,1996,1993,,20/06/2011,to-read,to-read (#32),to-read,,,,,,,0,,,,,
22322,"Spook Country (Blue Ant, #2)",William Gibson,"Gibson, William",,0399154302,9780399154300,0,3.65,Putnam Adult,Hardcover,371,2007,2007,,20/06/2011,to-read,to-read (#31),to-read,,,,,,,0,,,,,
22323,Burning Chrome,William Gibson,"Gibson, William","Bruce Sterling, John Shirley, Michael Swanwick",0060539828,9780060539825,0,4.04,Harper Voyager,Paperback,224,2003,1986,,20/06/2011,to-read,to-read (#30),to-read,,,,,,,0,,,,,
22325,Idoru (Bridge #2),William Gibson,"Gibson, William",,0425190455,9780425190456,0,3.77,Berkley Trade,Paperback,308,2003,1996,,20/06/2011,to-read,to-read (#29),to-read,,,,,,,0,,,,,
22320,"Pattern Recognition (Blue Ant, #1)",William Gibson,"Gibson, William",,0425198685,9780425198681,0,3.85,Berkley Publishing,Mass Market Paperback,367,2005,2003,,20/06/2011,to-read,to-read (#28),to-read,,,,,,,0,,,,,
154091,"Mona Lisa Overdrive (Sprawl, #3)",William Gibson,"Gibson, William",,0553281747,9780553281743,0,3.96,Bantam Spectra,Mass Market Paperback,308,1989,1988,,20/06/2011,to-read,to-read (#27),to-read,,,,,,,0,,,,,
22200,"Count Zero (Sprawl, #2)",William Gibson,"Gibson, William",,0441013678,9780441013678,0,3.99,Ace Books,Paperback,308,2006,1986,,20/06/2011,to-read,to-read (#26),to-read,,,,,,,0,,,,,
22328,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,0441569595,9780441569595,5,3.87,Ace Books,Mass Market Paperback,271,1984,1984,01/01/2016,20/06/2011,,,read,,,,,,,0,,,,,
11125,Digital Fortress,Dan Brown,"Brown, Dan",,0552151696,9780552151696,1,3.58,Corgi books,Paperback,510,2004,1998,,20/06/2011,to-read,to-read (#25),to-read,,,,,,,0,,,,,
976,Deception Point,Dan Brown,"Brown, Dan",,0671027387,9780671027384,0,3.65,Pocket Books,Paperback,556,2002,2001,,20/06/2011,to-read,to-read (#24),to-read,,,,,,,0,,,,,
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,0307277674,9780307277671,2,3.77,Anchor,Paperback,481,2006,2003,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
6411961,"The Lost Symbol (Robert Langdon, #3)",Dan Brown,"Brown, Dan",,0385504225,9780385504225,2,3.64,Doubleday,Hardcover,509,2009,2009,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
960,"Angels & Demons  (Robert Langdon, #1)",Dan Brown,"Brown, Dan",,1416524797,9781416524793,3,3.84,Pocket Books,Mass Market Paperback,713,2006,2000,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
7347,"The Book of Lost Tales, Part One (The History of Middle-Earth, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",Christopher Tolkien,0345375211,9780345375216,0,3.8,Del Rey Books,Paperback,345,1992,1983,,20/06/2011,to-read,to-read (#23),to-read,,,,,,,0,,,,,
7329,Unfinished Tales of Númenor and Middle-Earth,J.R.R. Tolkien,"Tolkien, J.R.R.",Christopher Tolkien,026110215X,9780261102156,0,3.92,HarperCollins Publishers,Hardcover,611,2000,1980,,20/06/2011,to-read,to-read (#22),to-read,,,,,,,0,,,,,
597790,The Children of Húrin,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Alan Lee",0007246226,9780007246229,0,3.92,HarperCollins,Hardcover,313,2007,2007,,20/06/2011,to-read,to-read (#21),to-read,,,,,,,0,,,,,
7332,The Silmarillion (Middle-Earth Universe),J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Ted Nasmith",0618391118,9780618391110,0,3.85,Houghton Mifflin Harcourt,Hardcover,386,2004,1977,,20/06/2011,to-read,to-read (#20),to-read,,,,,,,0,,,,,
5907,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.",,0618260307,9780618260300,0,4.23,Houghton Mifflin,Paperback,366,2002,1937,,20/06/2011,to-read,to-read (#19),to-read,,,,,,,0,,,,,
18512,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",,0345339738,9780345339737,0,4.5,Del Rey,Mass Market Paperback,490,1986,1955,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
15241,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",,0618346260,9780618346264,0,4.41,Mariner Books,Paperback,322,2003,1954,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",,0618346252,9780618346257,0,4.32,Houghton Mifflin Harcourt,Paperback,398,2003,1954,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,0439861365,9780439861366,0,3.89,Scholastic Inc,Paperback,224,1995,1954,01/01/2016,20/06/2011,,,read,,,,,,,0,,,,,
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,006112527X,9780061125270,0,4.08,HarperCollins,Hardcover,248,2006,1951,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,0064405044,9780064405041,0,3.94,HarperCollins,Paperback,243,2008,1953,01/01/2016,20/06/2011,,,read,,,,,,,0,,,,,
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,0007202326,9780007202324,0,4.02,HarperCollins Publishers,Paperback,224,2005,1956,01/01/2016,20/06/2011,,,read,,,,,,,0,,,,,
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,000720230X,9780007202300,0,3.96,HarperCollins Publishers,Hardcover,240,2005,1951,01/01/2016,20/06/2011,,,read,,,,,,,0,,,,,
65605,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,0060764902,9780060764906,0,4,HarperCollins Publishers,Paperback,221,2005,1955,01/01/2016,20/06/2011,,,read,,,,,,,0,,,,,
100915,"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.",,0060764899,9780060764890,0,4.18,HarperCollins Publishers,Paperback,206,2005,1950,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
107988,Lewis Carroll's Symbolic Logic,Lewis Carroll,"Carroll, Lewis",W.W. Bartley III,0517523833,9780517523834,0,3.65,Clarkson N. Potter,Hardcover,496,1986,1896,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
83346,"Through the Looking-Glass, and What Alice Found There (Alice's Adventures in Wonderland, #2)",Lewis Carroll,"Carroll, Lewis","John Tenniel, Peter Glassman",0688120490,9780688120498,0,4.07,Books of Wonder,Hardcover,228,1993,1871,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
13023,"Alice in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,"Carroll, Lewis",Rene Cloke,0517223627,9780517223628,5,4.01,Gramercy Books,Hardcover,92,2004,1865,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
134825,The Cathedral & the Bazaar: Musings on Linux and Open Source by an Accidental Revolutionary,Eric S. Raymond,"Raymond, Eric S.",Bob Young,0596001088,9780596001087,5,3.84,O'Reilly Media,Paperback,258,2001,1999,01/01/2016,20/06/2011,,,read,,,,,,,1,,,unspecified,,
72014,Freedom of Expression: Resistance and Repression in the Age of Intellectual Property,Kembrew McLeod,"McLeod, Kembrew",Lawrence Lessig,0816650314,9780816650316,0,3.81,Univ Of Minnesota Press,Paperback,392,2007,2005,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
942560,"Free Software, Free Society: Selected Essays",Richard M. Stallman,"Stallman, Richard M.","Lawrence Lessig, Joshua Gay",1882114981,9781882114986,0,4.12,Free Software Foundation,Hardcover,224,2002,2002,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
44874,Code: Version 2.0,Lawrence Lessig,"Lessig, Lawrence",,0465039146,9780465039142,0,3.98,Basic Books,Paperback,416,2006,1999,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
2892674,Remix: Making Art and Commerce Thrive in the Hybrid Economy,Lawrence Lessig,"Lessig, Lawrence",,1594201722,9781594201721,0,3.84,"Penguin Press HC, The",Hardcover,327,2008,2008,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
72011,Free Culture: The Nature and Future of Creativity,Lawrence Lessig,"Lessig, Lawrence",,0143034650,9780143034650,0,4.12,Penguin Books,Paperback,368,2005,2004,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
433567,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,"Abbott, Edwin A.",Banesh Hoffmann,048627263X,9780486272634,5,3.81,"Dover Publications, Inc.",Paperback,96,1992,1884,01/01/2016,20/06/2011,,,read,,,,,,,1,,,unspecified,,
29582,"Foundation and Earth (Foundation, #5)",Isaac Asimov,"Asimov, Isaac",,0553587579,9780553587579,0,4.01,Spectra,Paperback,528,2004,1986,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
76683,"Foundation's Edge (Foundation, #4)",Isaac Asimov,"Asimov, Isaac",,0553293389,9780553293388,0,4.06,Bantam/Spectra,Paperback,450,2010,1982,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
29580,"Second Foundation (Foundation, #3)",Isaac Asimov,"Asimov, Isaac",,0553803735,9780553803730,0,4.22,Bantam Spectra,Mass Market Paperback,279,2004,1953,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
29581,"Foundation and Empire (Foundation, #2)",Isaac Asimov,"Asimov, Isaac",,0553803727,9780553803723,0,4.2,Spectra Books,Hardcover,256,2004,1952,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,0553803719,9780553803716,0,4.1,Spectra,Hardcover,256,2004,1951,,20/06/2011,,,read,,,,,,,1,,,unspecified,,
2788448,My Own Kind of Freedom: A Firefly Novel,Steven Brust,"Brust, Steven",,,,0,4.01,Steven Brust,ebook,168,2008,2008,,20/06/2011,to-read,to-read (#18),to-read,,,,,,,0,,,,,
2104,The Physics of Star Trek,Lawrence M. Krauss,"Krauss, Lawrence M.",Stephen Hawking,0060977108,9780060977108,4,3.81,ReganBooks,Paperback,188,1996,1995,01/01/2016,20/06/2011,,,read,,,,,,,1,,,unspecified,,
2225238,"Once Upon a Time in the North (His Dark Materials, #0.5)",Philip Pullman,"Pullman, Philip",John Lawrence,0375845100,9780375845109,0,3.77,Alfred A. Knopf,Hardcover,104,2008,2008,,20/06/2011,to-read,to-read (#17),to-read,,,,,,,0,,,,,
531197,"Lyra's Oxford (His Dark Materials, #3.5)",Philip Pullman,"Pullman, Philip",John Lawrence,0375828192,9780375828195,0,3.5,Knopf Books for Young Readers,Hardcover,64,2003,2003,,20/06/2011,to-read,to-read (#16),to-read,,,,,,,0,,,,,
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,0440238153,9780440238157,0,4.06,Laurel Leaf,Paperback,467,2003,2000,,20/06/2011,to-read,to-read (#15),to-read,,,,,,,0,,,,,
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,0679879250,9780679879251,0,4.09,Knopf Books for Young Readers,Hardcover,326,1997,1996,,20/06/2011,to-read,to-read (#14),to-read,,,,,,,0,,,,,
16756,Electronic Life,Michael Crichton,"Crichton, Michael",,0345317394,9780345317391,0,3.11,Ballantine Books,Mass Market Paperback,256,1984,1983,,20/06/2011,to-read,to-read (#12),to-read,,,,,,,0,,,,,
6950799,Binary,John Lange,"Lange, John",Michael Crichton,0330237446,9780330237444,0,3.49,,Paperback,213,1974,1972,,20/06/2011,to-read,to-read (#11),to-read,,,,,,,0,,,,,
7681,Five Patients,Michael Crichton,"Crichton, Michael",,0345354648,9780345354648,0,3.47,Ballantine Books,Paperback,204,1989,1970,,20/06/2011,to-read,to-read (#10),to-read,,,,,,,0,,,,,
7663,A Case of Need,Jeffery Hudson,"Hudson, Jeffery",Michael Crichton,0451210638,9780451210630,0,3.59,Signet,Paperback,416,2003,1968,,20/06/2011,to-read,to-read (#9),to-read,,,,,,,0,,,,,
6428887,Pirate Latitudes,Michael Crichton,"Crichton, Michael",,0061929379,9780061929373,0,3.39,Harper,Hardcover,312,2009,2009,,20/06/2011,to-read,to-read (#8),to-read,,,,,,,0,,,,,
7679,The Terminal Man,Michael Crichton,"Crichton, Michael",,0060092572,9780060092573,0,3.33,Avon,Paperback,266,2002,1972,,20/06/2011,to-read,to-read (#6),to-read,,,,,,,0,,,,,
7682,The Great Train Robbery,Michael Crichton,"Crichton, Michael",,0553129198,9780553129199,0,3.83,Bantam,Mass Market Paperback,300,1979,1975,,20/06/2011,to-read,to-read (#7),to-read,,,,,,,0,,,,,
7675,Disclosure,Michael Crichton,"Crichton, Michael",,0099303744,9780099303749,0,3.74,Arrow,Paperback,455,1994,1994,,20/06/2011,,,read,,,,,,,0,,,,,
7673,Eaters of the Dead,Michael Crichton,"Crichton, Michael",,0060891564,9780060891565,0,3.63,Avon,Paperback,304,2006,1976,,20/06/2011,,,read,,,,,,,0,,,,,
7667,Airframe,Michael Crichton,"Crichton, Michael",,0099556316,9780099556312,0,3.64,Arrow Books,Paperback,431,1997,1996,01/01/2016,20/06/2011,,,read,,,,,,,0,,,,,
7661,Next,Michael Crichton,"Crichton, Michael",,0060872985,9780060872984,0,3.48,Harper,Hardcover,431,2006,2006,,20/06/2011,to-read,to-read (#5),to-read,,,,,,,0,,,,,
7668,Rising Sun,Michael Crichton,"Crichton, Michael",,0606298231,9780606298230,5,3.6,Turtleback Books,Hardcover,399,2004,1992,,20/06/2011,,,read,,,,,,,0,,,,,
15860,State of Fear,Michael Crichton,"Crichton, Michael",,0061015733,9780061015731,0,3.68,Avon,Mass Market Paperback,672,2005,2004,,20/06/2011,to-read,to-read (#4),to-read,,,,,,,0,,,,,
83763,Prey,Michael Crichton,"Crichton, Michael",,0061015725,9780061015724,0,3.7,Avon,Paperback,507,2003,2002,,20/06/2011,to-read,to-read (#3),to-read,,,,,,,0,,,,,
8650,"The Lost World (Jurassic Park, #2)",Michael Crichton,"Crichton, Michael",,0752224417,9780752224411,5,3.7,"Alfred A. Knopf, Inc.",Mass Market Paperback,448,1995,1995,,20/06/2011,,,read,,,,,,,0,,,,,
7672,Congo,Michael Crichton,"Crichton, Michael",,0060541830,9780060541835,0,3.53,Avon,Paperback,480,2003,1980,,20/06/2011,to-read,to-read (#2),to-read,,,,,,,0,,,,,
7669,Timeline,Michael Crichton,"Crichton, Michael",,0099244721,9780099244721,0,3.82,Arrow Books,Mass Market Paperback,489,2000,1999,,20/06/2011,to-read,to-read (#1),to-read,,,,,,,0,,,,,
455373,Sphere,Michael Crichton,"Crichton, Michael",,0345418972,9780345418975,5,3.75,Ballantine Books,Paperback,371,1997,1987,,20/06/2011,,,read,,,,,,,0,,,,,
7670,The Andromeda Strain,Michael Crichton,"Crichton, Michael",,0060541814,9780060541811,5,3.86,Avon Books,Paperback,327,2003,1969,,20/06/2011,,,read,,,,,,,0,,,,,
7677,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,030734813X,9780307348135,5,3.94,Plaza y Janes,Mass Market Paperback,480,2006,1991,,20/06/2011,,,read,,,,,,,0,,,,,
